,Unnamed: 0,Unnamed: 0.1,id,country.name,country.id,topics,income,CLIP score
23782,843,26977,5d4bf179cf0b3a0f3f356912,India,in,Children room,1614.0,0.36555693
23783,844,26978,5d4bf179cf0b3a0f3f356914,India,in,Ceiling,1614.0,0.34642178
23784,845,26979,5d4bf179cf0b3a0f3f356918,India,in,Car,1614.0,0.30532724
23785,846,26980,5d4bf179cf0b3a0f3f35691a,India,in,Books,1614.0,0.37657878
23786,847,26981,5d4bf17acf0b3a0f3f35691e,India,in,Guest bed,1614.0,0.37526882
23787,848,26982,5d4bf17acf0b3a0f3f356920,India,in,Bed,1614.0,0.37370968
23788,849,26983,5d4bf17acf0b3a0f3f356928,India,in,"Bathroom/Toilet,Toilet",1614.0,0.3696359
23789,850,26984,5d4bf17acf0b3a0f3f35692a,India,in,"Backyard,Street view",1614.0,0.38183185
23790,851,26985,5d4bf17acf0b3a0f3f35692c,India,in,Armchair,1614.0,0.33436742
23791,852,26986,5d4be03acf0b3a0f3f338da4,Nigeria,ng,"Oven,Stove/hob",1643.0,0.43842617
23792,853,26987,5d4be03acf0b3a0f3f338da8,Nigeria,ng,Nicest shoes,1643.0,0.30350068
23793,854,26990,5d4be03ccf0b3a0f3f338dd4,Nigeria,ng,Medication,1643.0,0.3709569
23794,855,26991,5d4be03ccf0b3a0f3f338dd8,Nigeria,ng,TV,1643.0,0.33055759999999995
23795,856,26992,5d4be03ccf0b3a0f3f338ddc,Nigeria,ng,Lock on front door,1643.0,0.40347284
23796,857,26993,5d4be03ccf0b3a0f3f338dde,Nigeria,ng,Light source in livingroom,1643.0,0.3535919
23797,858,26994,5d4be03dcf0b3a0f3f338de4,Nigeria,ng,Computer,1643.0,0.34859037
23798,859,26996,5d4be03dcf0b3a0f3f338dea,Nigeria,ng,Glasses or lenses,1643.0,0.4183671
23799,860,26997,5d4be03dcf0b3a0f3f338df2,Nigeria,ng,Front door,1643.0,0.36277223
23800,861,26998,5d4be03dcf0b3a0f3f338df4,Nigeria,ng,Freezer,1643.0,0.41355026
23801,862,26999,5d4be03dcf0b3a0f3f338df8,Nigeria,ng,Floor,1643.0,0.38794506
23802,863,27001,5d4be03ecf0b3a0f3f338e08,Nigeria,ng,Drinking water,1643.0,0.3347335
23803,864,27002,5d4be03ecf0b3a0f3f338e0c,Nigeria,ng,Wardrobe,1643.0,0.3836028
23804,865,27003,5d4be03ecf0b3a0f3f338e14,Nigeria,ng,Power outlet,1643.0,0.38615665
23805,866,27004,5d4be03ecf0b3a0f3f338e18,Nigeria,ng,Switch on/off,1643.0,0.4059667
23806,867,27005,5d4be03fcf0b3a0f3f338e20,Nigeria,ng,Electric wires,1643.0,0.30998522
23807,868,27006,5d4be03fcf0b3a0f3f338e34,Nigeria,ng,"Water outlet, drainage",1643.0,0.424106
23808,869,27010,5d4be040cf0b3a0f3f338e52,Nigeria,ng,Cups/mugs/glasses,1643.0,0.3796088
23809,870,27011,5d4be041cf0b3a0f3f338e56,Nigeria,ng,Cooking utensils,1643.0,0.42758793
23810,871,27012,5d4be041cf0b3a0f3f338e5c,Nigeria,ng,Cleaning equipment,1643.0,0.4072261
23811,872,27013,5d4be042cf0b3a0f3f338e76,Nigeria,ng,Cooking pots,1643.0,0.39391214
23812,873,27014,5d4be042cf0b3a0f3f338e86,Nigeria,ng,Ceiling,1643.0,0.41298288
23813,874,27015,5d4be042cf0b3a0f3f338e8a,Nigeria,ng,Home,1643.0,0.23995118
23814,875,27016,5d4be043cf0b3a0f3f338e90,Nigeria,ng,Storage room,1643.0,0.26185226
23815,876,27019,5d4be043cf0b3a0f3f338e9e,Nigeria,ng,"Bed,Bedroom",1643.0,0.42740673
23816,877,27020,5ec4f8bff0611d7ddd74117e,Austria,at,TV,1681.0,0.388071
23817,878,27021,5ec4f8bff0611d7ddd74117f,Austria,at,Tooth paste,1681.0,0.35906094
23818,879,27022,5ec4f8bff0611d7ddd741180,Austria,at,Toothbrush,1681.0,0.41466555
23819,880,27023,5ec4f8c0f0611d7ddd741181,Austria,at,Toilet paper,1681.0,0.4429568
23820,881,27024,5ec4f8c0f0611d7ddd741183,Austria,at,Toilet,1681.0,0.41539988
23821,882,27025,5ec4f8c0f0611d7ddd741184,Austria,at,Teeth,1681.0,0.36190808
23822,883,27026,5ec4f8c1f0611d7ddd741185,Austria,at,Table with food,1681.0,0.2906087
23823,884,27027,5ec4f8c1f0611d7ddd741187,Austria,at,Street detail,1681.0,0.34524474
23824,885,27028,5ec4f8c1f0611d7ddd741188,Austria,at,Stove/hob,1681.0,0.43428072
23825,886,27029,5ec4f8c1f0611d7ddd741189,Austria,at,Street view,1681.0,0.35354692
23826,887,27030,5ec4f8c2f0611d7ddd74118b,Austria,at,Spices,1681.0,0.37703517
23827,888,27031,5ec4f8c2f0611d7ddd74118c,Austria,at,"Couch, sofa",1681.0,0.37619868
23828,889,27032,5ec4f8c2f0611d7ddd74118d,Austria,at,Waste dumps,1681.0,0.28498653
23829,890,27033,5ec4f8c2f0611d7ddd74118e,Austria,at,Wardrobe,1681.0,0.4375426
23830,891,27034,5ec4f8c3f0611d7ddd74118f,Austria,at,Wall decoration,1681.0,0.2864833
23831,892,27035,5ec4f8c3f0611d7ddd741190,Austria,at,Wall inside,1681.0,0.40525866
23832,893,27036,5ec4f8c3f0611d7ddd741191,Austria,at,Wall,1681.0,0.37429956
23833,894,27038,5ec4f8c3f0611d7ddd741194,Austria,at,Frontdoor keys,1681.0,0.405777
23834,895,27039,5ec4f8c4f0611d7ddd741198,Austria,at,Alcoholic drinks,1681.0,0.29681325
23835,896,27040,5ec4f8c6f0611d7ddd7411ab,Austria,at,Social drink,1681.0,0.22117585
23836,897,27041,5ec4f8c6f0611d7ddd7411ae,Austria,at,Soap for hands and body,1681.0,0.33576608
23837,898,27042,5ec4f8c6f0611d7ddd7411af,Austria,at,Kitchen sink,1681.0,0.3714769
23838,899,27043,5ec4f8c6f0611d7ddd7411b1,Austria,at,Shower,1681.0,0.3976947
23839,900,27044,5ec4f8c7f0611d7ddd7411b3,Austria,at,Everyday shoes,1681.0,0.41944805
23840,901,27045,5ec4f8c7f0611d7ddd7411b7,Austria,at,Shaving,1681.0,0.38767797
23841,902,27046,5ec4f8c7f0611d7ddd7411ba,Austria,at,Shampoo,1681.0,0.3840953
23842,903,27047,5ec4f8caf0611d7ddd7411d0,Austria,at,Pen/pencils,1681.0,0.38618582
23843,904,27048,5ec4f8caf0611d7ddd7411d1,Austria,at,Salt,1681.0,0.39255875
23844,905,27049,5ec4f8caf0611d7ddd7411d3,Austria,at,Roof,1681.0,0.3440488
23845,906,27050,5ec4f8caf0611d7ddd7411d5,Austria,at,Refrigerator,1681.0,0.37802708
23846,907,27051,5ec4f8caf0611d7ddd7411d6,Austria,at,Switch on/off,1681.0,0.39797333
23847,908,27052,5ec4f8cbf0611d7ddd7411d8,Austria,at,Power outlet,1681.0,0.40977114
23848,909,27053,5ec4f8cbf0611d7ddd7411da,Austria,at,"Source of heat,Source of cool",1681.0,0.33738735
23849,910,27054,5ec4f8cbf0611d7ddd7411dc,Austria,at,Plate of food,1681.0,0.32454592
23850,911,27055,5ec4f8cbf0611d7ddd7411de,Austria,at,Menstruation pads / tampax,1681.0,0.33056784
23851,912,27056,5ec4f8ccf0611d7ddd7411df,Austria,at,Paper,1681.0,0.29909864
23852,913,27057,5ec4f8ccf0611d7ddd7411e0,Austria,at,Phone,1681.0,0.33217114
23853,914,27058,5ec4f8ccf0611d7ddd7411e2,Austria,at,Knifes,1681.0,0.43427962
23854,915,27060,5ec4f8ccf0611d7ddd7411e6,Austria,at,Computer,1681.0,0.326465
23855,916,27061,5ec4f8cdf0611d7ddd7411e8,Austria,at,Nicest shoes,1681.0,0.29362577
23856,917,27062,5ec4f8cdf0611d7ddd7411eb,Austria,at,Music Equipment,1681.0,0.36160892
23857,918,27063,5ec4f8d0f0611d7ddd741206,Austria,at,Medication,1681.0,0.3636994
23858,919,27065,5ec4f8d0f0611d7ddd741209,Austria,at,Light source in kitchen,1681.0,0.40503085
23859,920,27066,5ec4f8d0f0611d7ddd74120a,Austria,at,Light source in livingroom,1681.0,0.42264545
23860,921,27067,5ec4f8d2f0611d7ddd741218,Austria,at,Home,1681.0,0.28136858
23861,922,27068,5ec4f8d2f0611d7ddd741219,Austria,at,Hand washing,1681.0,0.42268527
23862,923,27069,5ec4f8d2f0611d7ddd74121b,Austria,at,Hand palm,1681.0,0.4421662
23863,924,27070,5ec4f8d2f0611d7ddd74121c,Austria,at,Hand back,1681.0,0.41677976
23864,925,27071,5ec4f8d3f0611d7ddd74121d,Austria,at,"Light sources,Light source in livingroom",1681.0,0.41648751
23865,926,27072,5ec4f8d3f0611d7ddd74121e,Austria,at,Hair brush/comb,1681.0,0.40657273
23866,927,27073,5ec4f8d3f0611d7ddd74121f,Austria,at,Lock on front door,1681.0,0.4052139
23867,928,27074,5ec4f8d3f0611d7ddd741221,Austria,at,Front door,1681.0,0.38324422
23868,929,27075,5ec4f8d3f0611d7ddd741222,Austria,at,Floor,1681.0,0.40420356
23869,930,27076,5ec4f8d3f0611d7ddd741224,Austria,at,Family,1681.0,0.27699378
23870,931,27077,5ec4f8d4f0611d7ddd741227,Austria,at,Cleaning floors,1681.0,0.3791862
23871,932,27078,5ec4f8d4f0611d7ddd74122d,Austria,at,Family snapshots,1681.0,0.33770382
23872,933,27079,5ec4f8d5f0611d7ddd74122f,Austria,at,Trash/Waste,1681.0,0.34216487
23873,934,27080,5ec4f8d5f0611d7ddd741237,Austria,at,Ceiling,1681.0,0.4119717000000001
23874,935,27081,5ec4f8d6f0611d7ddd741238,Austria,at,Bathroom Privacy,1681.0,0.33343378
23875,936,27082,5ec4f8d6f0611d7ddd74123d,Austria,at,Cosmetics,1681.0,0.36974728
23876,937,27083,5ec4f8d7f0611d7ddd741247,Austria,at,Bathroom/Toilet,1681.0,0.38220435
23877,938,27084,5ec4f8d8f0611d7ddd74124b,Austria,at,Instrument,1681.0,0.351889
23878,939,27085,5ec4f8d8f0611d7ddd74124c,Austria,at,Place where eating dinner,1681.0,0.38540792
23879,940,27086,5ec4f8daf0611d7ddd74125d,Austria,at,Dish washing soap,1681.0,0.43152118
23880,941,27087,5ec4f8daf0611d7ddd74125e,Austria,at,Cooking pots,1681.0,0.41111246
23881,942,27088,5ec4f8daf0611d7ddd74125f,Austria,at,Drinking water,1681.0,0.36791247
23882,943,27089,5ec4f8daf0611d7ddd741261,Austria,at,Bedroom,1681.0,0.37316614
23883,944,27091,5ec4f8dbf0611d7ddd74126a,Austria,at,"Water outlet, drainage",1681.0,0.31676674
23884,945,27092,5ec4f8dcf0611d7ddd74126e,Austria,at,Dish washing brush/cloth,1681.0,0.4346865
23885,946,27093,5ec4f8dcf0611d7ddd741270,Austria,at,Dish racks,1681.0,0.41259933
23886,947,27094,5ec4f8ddf0611d7ddd741279,Austria,at,Bike,1681.0,0.38211316
23887,948,27095,5ec4f8ddf0611d7ddd74127a,Austria,at,Bed,1681.0,0.4178282999999999
23888,949,27096,5ec4f8ddf0611d7ddd74127d,Austria,at,Books,1681.0,0.4227498
23889,950,27098,5fd0210e6c02ac0b987a46cc,Austria,at,Music Equipment,1681.0,0.27401572
23890,951,27099,5fd021116c02ac0b987a46e3,Austria,at,Writing signature,1681.0,0.39500427
23891,952,27100,5fd021136c02ac0b987a46ea,Austria,at,"Make up,Putting on make up",1681.0,0.34867007
23892,953,27101,5fd021146c02ac0b987a46f4,Austria,at,"Make up,Putting on make up",1681.0,0.35401374
23893,954,27102,5fd021166c02ac0b987a4718,Austria,at,"Plugging into and out of power outlet,Power outlet",1681.0,0.43595946
23894,0,13524,5f8c59be1268e935f18e85b9,Pakistan,pk,"Visit,Light source in livingroom,Light sources",304.0,0.387024
23895,1,13525,5f8c59be1268e9ed528e85ba,Pakistan,pk,"Visit,Plate of food,Table with food",304.0,0.3220411
23896,2,13526,5f8c5c6c1268e9061e8e85c8,Pakistan,pk,"Visit,Music Equipment",304.0,0.33039328
23897,3,13527,5f8c5c6c1268e9099f8e85c6,Pakistan,pk,"Visit,Worship places",304.0,0.23230547
23898,4,13528,5f8c5c6c1268e94b8f8e85c9,Pakistan,pk,"Visit,Wall decoration",304.0,0.33002388
23899,5,13529,5f8c5d491268e908d38e85dc,Pakistan,pk,"Visit,Armchair",304.0,0.30865285
23900,6,13530,5f8c5d491268e90e1e8e85da,Pakistan,pk,"Visit,Living room,Couch, sofa",304.0,0.27148414
23901,7,13531,5f8c5d491268e96d428e85d9,Pakistan,pk,"Visit,Books",304.0,0.29721704
23902,8,13532,5f8c5d491268e97a858e85db,Pakistan,pk,"Visit,Sitting area,Bed",304.0,0.38166344
23903,9,13533,5f8c634fe894f06a6877dfbc,Pakistan,pk,"Visit,Light source in kitchen",304.0,0.28740135
23904,10,13534,5f8c634fe894f07b8477dfbe,Pakistan,pk,"Visit,Switch on/off",304.0,0.3617106
23905,11,13535,5f8c634fe894f0ed0177dfbf,Pakistan,pk,"Visit,Source of cool",304.0,0.24920623
23906,12,13536,5f8c6582e894f04fa877dfd1,Pakistan,pk,"Visit,Drinking water",304.0,0.41119647
23907,13,13537,5f8c6582e894f05af577dfd2,Pakistan,pk,"Visit,Dish washing soap",304.0,0.280747
23908,14,13538,5f8c6582e894f08e3477dfd3,Pakistan,pk,"Visit,Dish washing brush/cloth",304.0,0.29399562
23909,15,13539,5f8c6582e894f0e58077dfd0,Pakistan,pk,"Visit,Cooking pots",304.0,0.42047223
23910,16,13540,5f8c6946e2eecf53a6ff1251,Pakistan,pk,"Visit,Dish racks",304.0,0.33452675
23911,17,13541,5f8c6946e2eecf905bff1252,Pakistan,pk,"Visit,Kitchen sink",304.0,0.31039822
23912,18,13542,5f8c6946e2eecffeacff1250,Pakistan,pk,"Visit,Salt",304.0,0.3398367
23913,19,13543,5f8cb3103253c014ccfda291,Pakistan,pk,"Visit,Stove/hob",304.0,0.35415798
23914,20,13544,5f8cb3103253c061e1fda28f,Pakistan,pk,"Visit,Spices",304.0,0.37415817
23915,21,13545,5f8cb3103253c08c8afda290,Pakistan,pk,"Visit,Stove/hob",304.0,0.28311932
23916,22,13546,5f8cb3103253c098eafda28e,Pakistan,pk,"Visit,Vegetables",304.0,0.41229445
23917,23,13547,5f8cb46272fb0e75709f4547,Pakistan,pk,"Visit,Bowls",304.0,0.3534472
23918,24,13548,5f8cb46272fb0edded9f4546,Pakistan,pk,"Visit,Kitchen",304.0,0.34059668
23919,25,13549,5f8cba5f4b1f6910b8ae3fbb,Pakistan,pk,"Visit,Cutlery",304.0,0.36739993
23920,26,13550,5f8cba5f4b1f691e5fae3fbd,Pakistan,pk,"Visit,Plates",304.0,0.32822052
23921,27,13551,5f8cba5f4b1f694acdae3fba,Pakistan,pk,"Visit,Smoke and steam exit",304.0,0.26299116
23922,28,13552,5f8cba5f4b1f694c51ae3fbc,Pakistan,pk,"Visit,Cooking utensils",304.0,0.41182894
23923,29,13553,5f8cbb4e4b1f6941eaae3fd0,Pakistan,pk,"Visit,Computer",304.0,0.30933607
23924,30,13554,5f8cbb4e4b1f697efeae3fd2,Pakistan,pk,"Visit,Floor",304.0,0.39945492
23925,31,13555,5f8cbb4e4b1f69bcb7ae3fd1,Pakistan,pk,"Visit,Ceiling",304.0,0.3883282
23926,32,13556,5f8cbb4e4b1f69ca85ae3fd3,Pakistan,pk,"Visit,Wall inside",304.0,0.40461397
23927,33,13558,5f8df89769531c26ddfdef55,Pakistan,pk,"Visit,Pen/pencils",304.0,0.41053936
23928,34,13560,5f8df89769531ca519fdef56,Pakistan,pk,"Visit,Phone",304.0,0.35046938
23929,35,13561,5f8df9a769531c278efdef6b,Pakistan,pk,"Visit,Rug",304.0,0.33653575
23930,36,13565,5f8dfa6069531c2f81fdef7f,Pakistan,pk,"Visit,Lightsources by bed, reading light",304.0,0.36645392
23931,37,13566,5f8dfa6069531cca3efdef7e,Pakistan,pk,"Visit,Paper",304.0,0.32812455
23932,38,13567,5f8dfa6069531cd421fdef7d,Pakistan,pk,"Visit,Guest bed",304.0,0.36394614
23933,39,13568,5f8dfa6069531cd71bfdef80,Pakistan,pk,"Visit,Bedroom",304.0,0.35368288
23934,40,13569,5f8dfafe69531c578ffdef8e,Pakistan,pk,"Visit,Glasses or lenses",304.0,0.40532625
23935,41,13570,5f8dfafe69531cb46efdef91,Pakistan,pk,"Visit,Teeth",304.0,0.25667414
23936,42,13571,5f8dfafe69531cd67afdef8f,Pakistan,pk,"Visit,Hand back",304.0,0.4238525
23937,43,13572,5f8dfafe69531ce96dfdef90,Pakistan,pk,"Visit,Hand palm",304.0,0.4697451
23938,44,13573,5f8dfdecf7936d402a2ed0a9,Pakistan,pk,"Visit,Shower",304.0,0.3316652
23939,45,13574,5f8dfdecf7936da5e12ed0ab,Pakistan,pk,"Visit,Hand washing,Get water",304.0,0.42868572
23940,46,13575,5f8dfdecf7936dcfdb2ed0aa,Pakistan,pk,"Visit,Soap for hands and body",304.0,0.3879938
23941,47,13576,5f8e023edbeb92169bc59ca1,Pakistan,pk,"Visit,Tooth paste",304.0,0.42104477
23942,48,13577,5f8e023edbeb921731c59ca3,Pakistan,pk,"Visit,Water outlet, drainage",304.0,0.37243745
23943,49,13578,5f8e023edbeb92c13cc59ca0,Pakistan,pk,"Visit,Shampoo",304.0,0.40916407
23944,50,13579,5f8e0eda8274930dd64da35d,Pakistan,pk,"Visit,Medication",304.0,0.35064507
23945,51,13580,5f8e0eda827493b48b4da35c,Pakistan,pk,"Visit,Cleaning equipment",304.0,0.30558538
23946,52,13581,5f8e0eda827493ce354da35f,Pakistan,pk,"Visit,Washing clothes/cleaning",304.0,0.4009841
23947,53,13582,5f8e0eda827493d9214da35e,Pakistan,pk,"Visit,Washing detergent",304.0,0.36368424
23948,54,13583,5f8e1e14edcf69a91b16a20c,Pakistan,pk,"Visit,Lock on front door",304.0,0.39453644
23949,55,13584,5f8e1e14edcf69bbc916a20b,Pakistan,pk,"Visit,Front door",304.0,0.36960065
23950,56,13585,5f8e1e14edcf69f3a716a20a,Pakistan,pk,"Visit,Drying",304.0,0.4103729
23951,57,13586,5f8e21acedcf69007216a21a,Pakistan,pk,"Visit,Frontdoor keys",304.0,0.3891819
23952,58,13587,5f8e21acedcf6933bd16a21c,Pakistan,pk,"Visit,Roof",304.0,0.36502424
23953,59,13588,5f8e21acedcf693bcb16a219,Pakistan,pk,Home,304.0,0.3006795
23954,60,13589,5f8e277dedcf69058316a234,Pakistan,pk,"Visit,Street view",304.0,0.32543987
23955,61,13590,5f8e277dedcf69243716a235,Pakistan,pk,"Visit,Street detail",304.0,0.3307432
23956,62,13591,5f8e277dedcf69beec16a236,Pakistan,pk,"Visit,Wall ",304.0,0.38064232
23957,63,13592,5f8e277dedcf69f60316a233,Pakistan,pk,Family,304.0,0.35166615
23958,64,13593,5f8e2a9e09641f07a0721522,Pakistan,pk,"Visit,Everyday shoes",304.0,0.37292475
23959,65,13594,5f8e2a9e09641f5700721525,Pakistan,pk,"Visit,Backyard",304.0,0.32449278
23960,66,13595,5f8e2a9e09641f6e47721523,Pakistan,pk,"Visit,Play area",304.0,0.32306507
23961,67,13596,5f8e2a9e09641fe8e6721524,Pakistan,pk,"Visit,Waste dumps",304.0,0.35967243
23962,68,13597,5f8e2b4009641f3525721538,Pakistan,pk,"Visit,Nicest shoes",304.0,0.35343304
23963,69,13598,5f8e2b4009641f5de3721539,Pakistan,pk,"Visit,Tools",304.0,0.40586513
23964,70,13599,5f8e2c0e09641f48da721547,Pakistan,pk,"Visit,Toothbrush",304.0,0.39686063
23965,71,13600,5f8e2ce409641f95c272155b,Pakistan,pk,"Visit,Cups/mugs/glasses",304.0,0.42121932
23966,72,13601,5f8e3033d7a21d50deb18980,Pakistan,pk,"Visit,Hair brush/comb",304.0,0.4070819000000001
23967,73,13602,5f8e3033d7a21d7440b18982,Pakistan,pk,"Visit,Bathroom Privacy",304.0,0.31002045
23968,74,13603,5f8e3033d7a21dbc0bb18981,Pakistan,pk,"Visit,Toilet,Bathroom/Toilet",304.0,0.3881899
23969,75,13604,5f8e3033d7a21dcc76b1897f,Pakistan,pk,"Visit,Make up",304.0,0.29093117
23970,76,13605,5f9c29ef9b2589fe6eccb513,Pakistan,pk,"Visit,Power outlet",304.0,0.40126932
23971,77,13606,5fd0428af2d9500e43591f5b,Pakistan,pk,"Visit,Preparing social drink",304.0,0.33565113
23972,78,13607,5fd0428df2d9500e43591f65,Pakistan,pk,"Make up,Putting on make up",304.0,0.33248636
23973,79,13608,5fd0428ef2d9500e43591f70,Pakistan,pk,Shoes,304.0,0.3798864
23974,80,13609,5fd0428ff2d9500e43591f79,Pakistan,pk,Hand palm,304.0,0.47700056
23975,81,13610,5fd04290f2d9500e43591f82,Pakistan,pk,Washing clothes/cleaning,304.0,0.428975
23976,82,13611,5fd04291f2d9500e43591f8d,Pakistan,pk,Drying,304.0,0.39353228
23977,83,13612,5fd04292f2d9500e43591f95,Pakistan,pk,"Chopping ingredients,Chopping food",304.0,0.381387
23978,84,13613,5fd04293f2d9500e43591f9a,Pakistan,pk,"Salt,Taking a teaspoon of salt",304.0,0.3022212
23979,85,13615,5fd04297f2d9500e43591fa6,Pakistan,pk,"Plate of food,Eating,Family eating",304.0,0.3454725
23980,86,13616,5fd04298f2d9500e43591fad,Pakistan,pk,"Cooking,Preparing food",304.0,0.4404271
23981,87,13617,5fd04299f2d9500e43591fb4,Pakistan,pk,"Trash/Waste,Throwing food trash away",304.0,0.34395528
23982,88,13618,5fd0429af2d9500e43591fba,Pakistan,pk,Get water,304.0,0.3747528
23983,89,13619,5fd0429bf2d9500e43591fc3,Pakistan,pk,Drinking water,304.0,0.38145852
23984,90,13620,5fd0429cf2d9500e43591fcc,Pakistan,pk,"Pouring drinking water,Pouring water",304.0,0.41447395
23985,91,13621,5fd0429ef2d9500e43591fd1,Pakistan,pk,"Visit,Walking to get water",304.0,0.45732653
23986,92,13622,5fd0429ff2d9500e43591fd7,Pakistan,pk,"Doing Dishes,Kitchen sink",304.0,0.35145134
23987,93,13623,5fd042a0f2d9500e43591fdf,Pakistan,pk,Family,304.0,0.3787837
23988,94,13624,5fd042a1f2d9500e43591fe9,Pakistan,pk,"Turning lights on and off,Source of light",304.0,0.42214423
23989,95,13625,5fd042a2f2d9500e43591fee,Pakistan,pk,Turning lights on and off,304.0,0.42372036
23990,96,13626,5fd042a3f2d9500e43591ff0,Pakistan,pk,"Plugging into and out of power outlet,Power outlet",304.0,0.36264393
23991,97,13627,5fd042a4f2d9500e43591ff5,Pakistan,pk,Source of cool,304.0,0.29036152
23992,98,13628,5fd042a5f2d9500e43592002,Pakistan,pk,Home,304.0,0.32267237
23993,99,13629,5fd042a7f2d9500e43592012,Pakistan,pk,Street view,304.0,0.319431
23994,100,13630,5fd042a8f2d9500e43592023,Pakistan,pk,"Visit,Play area,Playing",304.0,0.33067918
23995,101,13631,5fd042a9f2d9500e4359202e,Pakistan,pk,"Hand washing,Washing hands",304.0,0.3723694
23996,102,13632,5fd042abf2d9500e43592034,Pakistan,pk,"Brushing teeth,Toothbrush",304.0,0.2632522
23997,103,13633,5fd042acf2d9500e4359203f,Pakistan,pk,"Brushing hair,Hair brush/comb",304.0,0.38825285
23998,104,13634,5fd042adf2d9500e4359204c,Pakistan,pk,Tooth paste,304.0,0.29093567
23999,105,13635,5fd042aef2d9500e4359205b,Pakistan,pk,Sleeping,304.0,0.40416852
24000,106,13637,5fd042b1f2d9500e43592065,Pakistan,pk,"Visit,Closing the Front door",304.0,0.34666434
24001,107,13638,5fd042b2f2d9500e4359206f,Pakistan,pk,"Front door,Opening the Front door",304.0,0.33618516
24002,108,13639,5fd042b3f2d9500e4359207f,Pakistan,pk,Walking towards front door,304.0,0.3530427
24003,109,13641,5fd042b6f2d9500e43592089,Pakistan,pk,Reading,304.0,0.3884676
24004,110,13642,5fd042b7f2d9500e4359208b,Pakistan,pk,"Worship places,Worshipping",304.0,0.32078582
24005,111,13643,5fd042b9f2d9500e43592095,Pakistan,pk,Alarm clock,304.0,0.28569959999999994
24006,112,13644,5fd042baf2d9500e43592097,Pakistan,pk,"Turning lights on and off,Light sources",304.0,0.38965306
24007,113,13645,5fd042bbf2d9500e435920a1,Pakistan,pk,Music Equipment,304.0,0.34941807
24008,114,13646,5fd042bdf2d9500e435920af,Pakistan,pk,Socializing,304.0,0.32838237
24009,115,13647,5fd042bef2d9500e435920b6,Pakistan,pk,Writing,304.0,0.39982954
24010,116,13648,5fd042bff2d9500e435920b8,Pakistan,pk,Writing signature,304.0,0.39875585
24011,117,13649,5fd042c0f2d9500e435920ba,Pakistan,pk,"Answering the phone,Phone",304.0,0.2706599
24012,118,13650,5fd042c1f2d9500e435920bd,Pakistan,pk,Backyard,304.0,0.30889058
24013,119,13651,5fd042c3f2d9500e435920ca,Pakistan,pk,Cleaning floors,304.0,0.28724623
24014,120,13653,5d4bf2dacf0b3a0f3f359082,Cambodia,kh,Work area,305.9329282,0.19126958
24015,121,13654,5d4bf2dbcf0b3a0f3f359084,Cambodia,kh,Wheel barrow,305.9329282,0.3915531
24016,122,13655,5d4bf2dbcf0b3a0f3f359086,Cambodia,kh,Arm watch,305.9329282,0.34142268
24017,123,13656,5d4bf2dbcf0b3a0f3f359088,Cambodia,kh,Trash/Waste,305.9329282,0.32055262
24018,124,13657,5d4bf2dbcf0b3a0f3f35908a,Cambodia,kh,Wardrobe,305.9329282,0.36597997
24019,125,13658,5d4bf2dbcf0b3a0f3f35908c,Cambodia,kh,Wall decoration,305.9329282,0.3030784
24020,126,13659,5d4bf2dbcf0b3a0f3f359090,Cambodia,kh,Wall inside,305.9329282,0.3250755
24021,127,13660,5d4bf2dbcf0b3a0f3f359092,Cambodia,kh,Vegetable plot,305.9329282,0.37123147
24022,128,13661,5d4bf2dbcf0b3a0f3f359094,Cambodia,kh,TV,305.9329282,0.36647746
24023,129,13662,5d4bf2dbcf0b3a0f3f359096,Cambodia,kh,Toys,305.9329282,0.35815445
24024,130,13663,5d4bf2dbcf0b3a0f3f35909a,Cambodia,kh,Tooth paste,305.9329282,0.41748077
24025,131,13664,5d4bf2dbcf0b3a0f3f35909c,Cambodia,kh,Toothbrush,305.9329282,0.39954108
24026,132,13665,5d4bf2dbcf0b3a0f3f35909e,Cambodia,kh,Tools,305.9329282,0.34098828
24027,133,13666,5d4bf2dbcf0b3a0f3f3590a0,Cambodia,kh,Toilet,305.9329282,0.42132425
24028,134,13667,5d4bf2dbcf0b3a0f3f3590a2,Cambodia,kh,Toilet paper,305.9329282,0.31249192
24029,135,13668,5d4bf2dccf0b3a0f3f3590a4,Cambodia,kh,Teeth,305.9329282,0.24823575
24030,136,13669,5d4bf2dccf0b3a0f3f3590a6,Cambodia,kh,Table with food,305.9329282,0.3496289
24031,137,13670,5d4bf2dccf0b3a0f3f3590a8,Cambodia,kh,Place where eating dinner,305.9329282,0.36554244
24032,138,13671,5d4bf2dccf0b3a0f3f3590aa,Cambodia,kh,Street detail,305.9329282,0.27665305
24033,139,13672,5d4bf2dccf0b3a0f3f3590ac,Cambodia,kh,Street view,305.9329282,0.22225039
24034,140,13673,5d4bf2dccf0b3a0f3f3590ae,Cambodia,kh,Stove/hob,305.9329282,0.29867613
24035,141,13674,5d4bf2dccf0b3a0f3f3590b0,Cambodia,kh,Storage room,305.9329282,0.27253965
24036,142,13675,5d4bf2dccf0b3a0f3f3590b2,Cambodia,kh,Social drink,305.9329282,0.2881557
24037,143,13676,5d4bf2dccf0b3a0f3f3590b4,Cambodia,kh,Spices,305.9329282,0.25265032
24038,144,13677,5d4bf2dccf0b3a0f3f3590b6,Cambodia,kh,Soap for hands and body,305.9329282,0.4100805
